,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2851,Cable Overhead Triceps Extension - Gethin Variation,The overhead triceps extension is an isolation exercise that is performed with a cable. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.,Strength,Triceps,Cable,Intermediate,,
2852,Reverse-Grip Cable Triceps Pushdown - Gethin Variation,"The reverse-grip cable straight-bar push-down is a twist on the popular cable straight-bar push-down. The difference has to do with how the hands are positioned holding the bar: the palms facing up rather than down. Because grip will be a limiting factor, this movement is usually performed for moderate to high reps, such as 8-12 reps per set or higher.",Strength,Triceps,Cable,Intermediate,,
2853,Cable Triceps Extension - Gethin Variation,"The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,Cable,Intermediate,,
2854,Single-arm incline triceps extension,The single-arm incline triceps extension is a dumbbell exercise targeting the triceps. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,Strength,Triceps,Cable,Intermediate,,
2855,Triceps Overhead Extension with Rope - Gethin Variation,The overhead triceps extension is an isolation exercise that is performed with a cable. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.,Strength,Triceps,Cable,Intermediate,,
2856,Cable rope push-down,"The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,Cable,Intermediate,,
2857,Cable straight-bar push-down,"The cable straight-bar push-down is a popular gym exercise for targeting the triceps. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,Cable,Intermediate,,
2858,Straight-arm bar pull-down,"The straight-arm bar pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, such as 8-15 reps or more.",Strength,Triceps,Cable,Intermediate,,
2859,AM Rope Triceps Pushdown,"The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,Cable,Intermediate,,
2860,AM Bar Triceps Push-Down,"The cable straight-bar push-down is a popular gym exercise for targeting the triceps. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",Strength,Triceps,Cable,Intermediate,,
2861,Rope overhead triceps extension,"The rope overhead triceps extension is a single-joint exercise focused on the triceps that uses a cable stack with a rope handle. The overhead position targets the long head of the triceps in particular. Many lifters save this move for last in their triceps workout, performing it for moderate to high reps, such as 8-12 reps or more per set.",Strength,Triceps,Cable,Intermediate,,
