,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2025,Burpee Box-Jumps,,Plyometrics,Quadriceps,Other,Intermediate,0.0,
2026,Sandbag Load,,Strongman,Quadriceps,Other,Beginner,0.0,Average
2027,Single-leg knee-tap squat,"The single-leg knee-tap squat is a single-leg squat variation that involves “floating” the back leg over the ground on the descent until touching just the knee to the ground or a pad. It is similar to a lunge, but without touching the back foot to the ground. It is an intense strength and coordination challenge that can work in any strength- or athleticism-focused workout.",Strength,Quadriceps,Other,Intermediate,0.0,Average
2028,Car Deadlift,,Strongman,Quadriceps,Other,Beginner,0.0,
2029,Barbell Squat To A Box,,Strength,Quadriceps,Other,Beginner,0.0,
2030,Double Under,,Cardio,Quadriceps,Other,Beginner,0.0,
2031,Plate push,"The plate push is a conditioning exercise that targets the cardiovascular system and the muscles of the lower body. It involves pushing a plate along turf or another flat surface either for time or distance. It can be used as part of a dynamic warm-up or for power training, as a finisher, or as part of a conditioning workout or circuit.",Cardio,Quadriceps,Other,Intermediate,,
2032,Hybrid deadlift,"The hybrid deadlift is a version of the barbell deadlift in which the lifter's stance is wider than a conventional position, but narrower than a wide sumo deadlift. The feet are just outside the shoulders and grip placement is just inside of the legs. Many non-competitive lifters find this position to be more spine friendly and strong than either of the other traditional stances. This variation of the deadlift has all the same benefits as the others, and is capable of building serious full-body and posterior chain strength.",Strength,Quadriceps,Other,Intermediate,,
2033,Boss Everline Suspension Side Run,,Strength,Quadriceps,Other,Intermediate,,
2034,Boss Everline Lunge Sled Push,,Strength,Quadriceps,Other,Intermediate,,
2035,Squat Bottom Position Hold,,Strength,Quadriceps,Other,Intermediate,,
2036,TRX Squat Jump,,Strength,Quadriceps,Other,Intermediate,,
