,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1586,ACFT Low-handle trap bar deadlift,"The low-handle trap bar deadlift is a variety of deadlift performed in a hexagonal barbell also known as a trap bar. This specific exercise is part of the new Army Combat Fitness Test or ACFT. The bar is held with a parallel (palms in) grip outside of the legs. It is biomechanically different from a barbell deadlift in that it lines up with a lifter's center of gravity, rather than placing the weight in front of their body. It activates all of the same muscle groups as conventional or sumo deadlifts, including the glutes, quads, hamstrings, lower back, lats, upper back, and grip.",Strength,Lower Back,Other,Intermediate,,
1587,Neutral-grip lat pull-down,"The neutral-grip lat pull-down is a variation on the lat pull-down that uses a handle with a neutral (palms facing in) grip. This arrangement helps to build lat width and target the upper lats. This movement is usually performed for moderate to high reps, such as 8-12 per set or higher, as part of an upper-body or back-focused workout.",Strength,Lower Back,Cable,Intermediate,,
1588,Seated cable deadlift,"The seated cable deadlift is a version of the deadlift or hip hinge movement that is performed on a seated cable row machine. Similar to a stiff-legged deadlift or 45-degree back extension, it targets the muscles of the lower back, as well as the glutes and upper back to a lesser degree. It is usually utilized in higher rep ranges, at least 8-12 reps per set, on a back-focused muscle-building day, or as a deadlift accessory lift to strengthen the lower back.",Strength,Lower Back,Cable,Intermediate,,
1589,Cable stiff-legged deadlift,"The cable stiff-legged deadlift is a lower-body exercise that mainly targets the hamstrings, while also benefiting the glutes using a proper hip-hinging motion.",Strength,Lower Back,Cable,Intermediate,,
1590,Single-leg cable stiff-legged deadlift,"The single-leg cable stiff-legged deadlift is a lower-body exercise that mainly targets the hamstrings, while also benefiting the glutes using a proper hip-hinging motion. Training one leg at a time allows for working out imbalances.",Strength,Lower Back,Cable,Intermediate,,
1591,UNS Banded Dumbbell Romanian Deadlift,,Strength,Lower Back,Cable,Intermediate,,
1592,Seated Back Extension,,Strength,Lower Back,Machine,Beginner,8.2,Average
1593,Back extension,"The back extension is an exercise used to build lower back strength that also targets the hamstrings and glutes. It is often performed on a 45-degree bench with the feet anchored. Unweighted back extensions are often performed for high reps, such as 15-20 reps or more, but the movement can also be performed with added weight in lower rep ranges, such as 8-12 reps per set.",Strength,Lower Back,Body Only,Intermediate,9.1,Average
1594,Hyperextensions With No Hyperextension Bench,,Strength,Lower Back,Body Only,Beginner,8.8,Average
1595,Superman,"The Superman is a bodyweight exercise that consists of isometric holds in an extended spine position. It targets the muscles of the posterior chain, including the muscles of the glutes, spinal erectors, and upper back. It can be performed as part of a dynamic warm-up, or for muscle activation or mobility anytime.",Stretching,Lower Back,Body Only,Intermediate,8.3,Average
1596,Hug A Ball,,Stretching,Lower Back,Body Only,Intermediate,5.4,Average
