,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
862,TBS EZ-Bar Curl,"The standing EZ-bar curl is an immenselyp popular exercise targeting the biceps. It is commonly performed for moderate to high reps as part of an upper body or arms-focused workout. Many gyms even have EZ-bars at fixed weights, allowing for easy weight changes.",Strength,Biceps,E-Z Curl Bar,Intermediate,,
863,Standing EZ-bar curl,"The standing EZ-bar curl is a popular exercise targeting the biceps. It is commonly performed for moderate to high reps as part of an upper-body or arm-focused workout. Many gyms even have EZ-bars at fixed weights, allowing for easy weight changes.",Strength,Biceps,E-Z Curl Bar,Intermediate,,
864,30 Arms Standing Overhand EZ-Bar Curl,,Strength,Biceps,E-Z Curl Bar,Intermediate,,
865,30 Arms EZ-Bar Spider Curl,,Strength,Biceps,E-Z Curl Bar,Intermediate,,
866,30 Arms EZ-Bar Preacher Curl,,Strength,Biceps,E-Z Curl Bar,Intermediate,,
867,30 Arms Standing EZ-Bar Curl,,Strength,Biceps,E-Z Curl Bar,Intermediate,,
868,Calf Raises - With Bands,,Strength,Calves,Bands,Beginner,4.8,Average
869,Peroneals Stretch,,Stretching,Calves,Bands,Intermediate,3.3,Average
870,Posterior Tibialis Stretch,,Stretching,Calves,Bands,Intermediate,1.0,Average
871,Calf SMR,"Calf self-myofascial release (SMR) is a self-administered soft-tissue treatment for the lower body, usually using a foam roller, lacrosse ball, or other ""trigger point"" massage tool. By applying pressure strategically to the calf muscles of the lower leg, some people find they can cause this often painful and tight muscle to relax or ""release."" Calf SMR is often accompanied by SMR on the quadriceps muscles, or by stretches that target the calves.",Stretching,Calves,Foam Roll,Beginner,6.0,Average
872,Rocking Standing Calf Raise,,Strength,Calves,Barbell,Beginner,8.7,Average
873,Standing barbell calf raise,"The standing barbell calf raise is a popular exercise to target the calf muscles of the lower leg, particularly the gastrocnemius muscle. It can be performed for time or for reps, either using a barbell or Smith machine bar if balance is a problem.",Strength,Calves,Barbell,Beginner,8.2,Average
874,Barbell Seated Calf Raise,,Strength,Calves,Barbell,Beginner,7.6,Average
875,Smith machine standing calf raise,"The Smith machine standing calf raise is a machine-based exercise targeting the muscles of the calves, particularly the gastrocnemius or upper calf muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the lower-body portion of a workout.",Strength,Calves,Barbell,Intermediate,,
876,Calf Raise On A Dumbbell,,Strength,Calves,Dumbbell,Beginner,4.8,Average
877,Standing Dumbbell Calf Raise,"The standing dumbbell calf raise is a popular exercise to target the calf muscles of the lower leg, and in particular the gastrocnemius muscles. It can be performed for time or for reps, either two dumbbells, or one if balance is a problem and you would like to use your free hand to hold a fixed object.",Strength,Calves,Dumbbell,Intermediate,,
878,Single-leg standing dumbbell calf raise,"The single-leg standing dumbbell calf raise is a popular exercise to target the calf muscles of the lower leg, particularly the gastrocnemius muscle. It can be performed for time or for reps, either with two dumbbells or with one if balance is a problem and you would like to use your free hand to hold a fixed object.",Strength,Calves,Dumbbell,Intermediate,,
879,Dumbbell walking calf raise,"The dumbbell walking calf raise is a dynamic exercise targeting the calf muscles of the lower leg, particularly the gastrocnemius muscle. It can be performed for distance or for reps.",Strength,Calves,Dumbbell,Intermediate,,
880,Balance Board,,Strength,Calves,Other,Beginner,7.5,Average
881,Weighted donkey calf raise,"The weighted donkey calk raise is a strength and muscle-building exercise focused on the muscles of the lower leg, most prominently the gastrocnemius muscle. While traditional donkey calf raises involved either a specific machine or carrying another person on one's back, this method uses a weight belt. It can be done in traditional muscle-building rep ranges, or for higher reps as part of lower-body training.",Strength,Calves,Other,Intermediate,7.4,Average
882,Anterior Tibialis-SMR,,Stretching,Calves,Other,Beginner,5.3,Average
883,Foot-SMR,,Stretching,Calves,Other,Beginner,2.7,Average
884,Agility Ladder,,Cardio,Calves,Other,Intermediate,,
885,Single-leg machine seated calf raise,"The single-leg machine seated calf raise is an exercise targeting the calf muscles of the lower leg, particularly the soleus muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set, but occasionally for higher reps of 20 per set or more.",Strength,Calves,Other,Intermediate,,
