,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
335,Hollow-body knee tuck,"The hollow-body knee tuck is a bodyweight abdominal exercise performed on the floor. It is similar to both the hollow-body hold and the knee tuck or reverse crunch, combining elements of both. It primarily targets the muscles of the rectus abdominis, or “six-pack” muscles. It can be performed for reps or time, either as part of an ab-focused workout or as a component of a circuit workout.",Strength,Abdominals,Body Only,Intermediate,,
336,HM Air Jumping Rope,,Strength,Abdominals,Body Only,Intermediate,,
337,HM Alternating Lunge Reach,,Strength,Abdominals,Body Only,Intermediate,,
338,HM Alternating Side Plank Reach,,Strength,Abdominals,Body Only,Intermediate,,
339,HM Superman Plank,,Strength,Abdominals,Body Only,Intermediate,,
340,HM Table Pose,,Strength,Abdominals,Body Only,Intermediate,,
341,HM Toe Touch,,Strength,Abdominals,Body Only,Intermediate,,
342,HM Right Side Bird-Dog,,Stretching,Abdominals,Body Only,Intermediate,,
343,HM Right Side Crunch,,Strength,Abdominals,Body Only,Intermediate,,
344,HM Bicycle,,Strength,Abdominals,Body Only,Intermediate,,
345,HM Bird-Dog Plank,,Strength,Abdominals,Body Only,Intermediate,,
346,HM Boat Pose,,Strength,Abdominals,Body Only,Intermediate,,
347,HM Bottoms Up,,Strength,Abdominals,Body Only,Intermediate,,
348,HM Bridge,,Strength,Abdominals,Body Only,Intermediate,,
349,HM Running Man Crunch,,Cardio,Abdominals,Body Only,Intermediate,,
350,HM Seated Twist,,Strength,Abdominals,Body Only,Intermediate,,
351,HM Side-Bend Pose,,Strength,Abdominals,Body Only,Intermediate,,
352,HM Side-Plank Arm Wrap,,Strength,Abdominals,Body Only,Intermediate,,
353,HM Side-Plank with Hip Touch,,Strength,Abdominals,Body Only,Intermediate,,
354,HM Side-Plank with Kick,,Strength,Abdominals,Body Only,Intermediate,,
355,HM Side V-Up,,Strength,Abdominals,Body Only,Intermediate,,
356,HM Crab Crunch,,Strength,Abdominals,Body Only,Intermediate,,
357,HM Cross-Over Crunch,,Strength,Abdominals,Body Only,Intermediate,,
358,HM Crunch Pulse,,Strength,Abdominals,Body Only,Intermediate,,
359,HM Dead Bug,,Strength,Abdominals,Body Only,Intermediate,,
360,HM Single-Leg Inchworm,,Strength,Abdominals,Body Only,Intermediate,,
361,HM Floor Jack,,Strength,Abdominals,Body Only,Intermediate,,
362,HM Floor Wiper,,Strength,Abdominals,Body Only,Intermediate,,
363,HM Floor Kick,,Strength,Abdominals,Body Only,Intermediate,,
364,HM Sit-Up,,Strength,Abdominals,Body Only,Intermediate,,
365,HM Slow Mountain Climber,,Strength,Abdominals,Body Only,Intermediate,,
366,HM Slow Sit-Up,,Strength,Abdominals,Body Only,Intermediate,,
367,HM Half-Up,,Strength,Abdominals,Body Only,Intermediate,,
368,HM Hollow-Body Pulse,,Strength,Abdominals,Body Only,Intermediate,,
369,HM Hollow Hold,,Strength,Abdominals,Body Only,Intermediate,,
370,HM Inchworm,,Strength,Abdominals,Body Only,Intermediate,,
371,HM Right Side Hollow Hold with Pulse,,Strength,Abdominals,Body Only,Intermediate,,
372,HM Reverse Crunch with Frisbee,,Strength,Abdominals,Body Only,Intermediate,,
373,HM Left Side Bird-Dog,,Strength,Abdominals,Body Only,Intermediate,,
374,HM Left Side Crunch,,Strength,Abdominals,Body Only,Intermediate,,
375,HM Left Side Hollow Hold With Pulse,,Strength,Abdominals,Body Only,Intermediate,,
376,HM Reverse Crunch,,Strength,Abdominals,Body Only,Intermediate,,
377,HM Low Lunge With External Twist And Arm Reach,,Strength,Abdominals,Body Only,Intermediate,,
378,HM Mountain Climber,,Strength,Abdominals,Body Only,Intermediate,,
379,HM Prison Sit-Up,,Strength,Abdominals,Body Only,Intermediate,,
380,HM Plank Alternating Hip-Dip,,Strength,Abdominals,Body Only,Intermediate,,
381,HM Tuck-Up Get-Up,,Strength,Abdominals,Body Only,Intermediate,,
382,HM Flutter Kick,,Strength,Abdominals,Body Only,Intermediate,,
383,HM Plank,,Strength,Abdominals,Body Only,Intermediate,,
384,McGill Pull-Up,,Strength,Abdominals,Body Only,Intermediate,,
385,AM Leg Lift,"The captain's chair leg raise is an exercise that targets the abs and hip flexors. It involves an apparatus that allows the forearms to rest on pads and the upright torso to hang freely. Unlike the Captain’s chair knee raise, the legs are straight here.",Strength,Abdominals,Body Only,Intermediate,,
386,AM Decline Abs,"The decline sit-up is a core exercise that works the iliopsoas, quads, hip flexors, and adductors. The rectus abdominis and obliques are the stabilizers in this movement.",Strength,Abdominals,Body Only,Intermediate,,
387,Hanging crunch,"The hanging crunch an abdominal exercise that targets the rectus abdominis or ""six-pack"" muscles. It can be performed hanging from a bar, on a dip station or parallel bars, or if grip strength is a limitation, by placing the elbows in ab straps. If hanging from a straight bar is uncomfortable to the wrists or shoulders, you can also perform them hanging with a neutral grip (palms facing one another). It is similar to a hanging knee raise, but with more spinal curling and a more pronounced ""crunch"" at the top.",Strength,Abdominals,Body Only,Intermediate,,
388,Tyler Holt Hanging Toes-To-Bar,,Strength,Abdominals,Body Only,Intermediate,,
389,Side plank,"The side plank is a popular isometric abdominal exercise focusing on the oblique muscles, as well as the transversus abdominis or deep core muscles. It is sometimes paired with the curl up and bird dog as the “McGill big three” for core strength and stability. It is performed for time and can work in a warm-up or in the core-focused portion of any workout.",Strength,Abdominals,Body Only,Intermediate,,
390,Bird dog-,"The bird dog is a core exercise designed to help strengthen and stabilize the posterior chain. It involves lifting an opposite-side arm and leg while in a bent-leg tabletop position. It is most commonly performed as part of a dynamic warm-up, or for mobility and muscle activation anytime.",Strength,Abdominals,Body Only,Intermediate,,
391,Single-leg curl up,"The single-leg curl up is a bodyweight abdominal movement that teaches and reinforces abdominal “bracing” for strength training. It is usually performed along with variations of the bird dog and side plank as the “McGill big three.” The curl up can be performed for time or for reps, with or without pauses at the top position, as part of a warm-up or the core-focused component of any workout.",Strength,Abdominals,Body Only,Intermediate,,
392,Single-kettlebell windmill,"The single-kettlebell windmill is a dynamic kettlebell exercise emphasizing core strength and shoulder and hip mobility and stability. It is often used as a functional warm-up or for multi-directional strength work. It doesn't work as well in a metcon or conditioning setting, and shouldn't be performed under intense fatigue.",Strength,Abdominals,Body Only,Intermediate,,
393,UNS Foam Roll Thigh,,Strength,Abdominals,Body Only,Intermediate,,
394,UNS Inverted row,,Strength,Abdominals,Body Only,Intermediate,,
395,UNS T-spine rotation with reach,,Strength,Abdominals,Body Only,Intermediate,,
396,UNS Quadruped thoracic rotation,,Strength,Abdominals,Body Only,Intermediate,,
397,UNS Pec stretch,,Strength,Abdominals,Body Only,Intermediate,,
398,UNS Lat stretch,,Strength,Abdominals,Body Only,Intermediate,,
399,UNS Foam Roll,,Strength,Abdominals,Body Only,Intermediate,,
400,UNS Foam Roll Lats,,Strength,Abdominals,Body Only,Intermediate,,
401,UNS Rocking Adductor Stretch,,Strength,Abdominals,Body Only,Intermediate,,
402,UNS Bird Dog,,Strength,Abdominals,Body Only,Intermediate,,
