,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2413,Shuttle run training,"Shuttle run training is an athletic conditioning drill that’s great for developing speed and power, as well as changing direction. It’s a favorite of football and basketball players, but it can also be great conditioning work for lifters and athletes of all ability levels.",Strength,Quadriceps,Body Only,Intermediate,,
2414,Medicine ball ninja,"The medicine ball ninja is a dynamic medicine ball movement that challenges both the upper and lower body, while also elevating the heart rate. It's a great movement to include in medicine ball or bodyweight circuit training to increase fatigue and burn serious calories while hammering the muscles of the legs.",Plyometrics,Quadriceps,Medicine Ball,Intermediate,0.0,
2415,FYR Air Ball Plus Medicine Ball Jumping Sprawl,"The medicine ball air ball to jumping sprawl is a series of bodyweight and medicine ball movement strung together into a single sequence. They collectively target virtually every muscle in the body, as well as seriously challenging the cardiovascular system. It can be a single-movement workout if done for high reps, or part of a larger circuit workout.",Strength,Quadriceps,Medicine Ball,Intermediate,,
2416,Medicine ball cowboy squat,"The medicine ball cowboy squat is an explosive exercise targeting the lower body, although several upper-body muscles play important supporting roles. The move involves performing jumping squats while holding a medicine ball overhead. It's commonly performed as part of a bodyweight and medicine ball circuit focused on fat loss or athleticism.",Strength,Quadriceps,Medicine Ball,Intermediate,,
2417,Medicine ball jumping jill,"The medicine ball jumping jill is an explosive medicine ball exercise that is similar to a jumping jack but performed holding a medicine ball between the hands. It can be performed for time or reps in a dynamic warm-up or fat-loss or conditioning circuit, usually paired with other bodyweight or medicine ball movements.",Strength,Quadriceps,Medicine Ball,Intermediate,,
2418,Alternate Leg Diagonal Bound,,Plyometrics,Quadriceps,None,Beginner,6.9,Average
2419,Sit Squats,,Stretching,Quadriceps,None,Beginner,6.1,Average
2420,Frog Hops,,Stretching,Quadriceps,None,Beginner,3.9,Average
2421,Dumbbell lateral hop to sprint,"The dumbbell lateral hop to sprint is a multi-part explosive exercise combining weighted hops with weighted sprinting. Adding dumbbells adds a challenge to the core and shoulders. Because balance can be a challenge, it is usually performed with relatively light weights, often as a component of fat-loss or athletic training.",Plyometrics,Quadriceps,None,Intermediate,0.0,
2422,Smith machine lunge sprint,"The Smith machine lunge sprint is a lower-body power exercise performed with the bar of a Smith machine on the back. It is similar to an alternating jump lunge or ""scissor lunge,"" but with added weight. The contained bar of the Smith machine makes it safer and less of a balance challenge than using a free weight.",Strength,Quadriceps,None,Intermediate,0.0,Average
