,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
104,Captain's chair leg raise,"The captain's chair leg raise is a bodyweight exercise that targets the abs. It is performed on an apparatus that allows the forearms to rest on pads and the upright torso to hang freely. Leg raise variations are often performed for moderate to high reps, such as 8-12 reps or more, as part of ab-focused training.",Strength,Abdominals,Other,Intermediate,,
105,Shoulder-Elevated One-Leg Hip Thrusts,,Strength,Abdominals,Other,Intermediate,,
106,Ab Twist - Gethin Variation,"The cross-body sit-up is a bodyweight exercise targeting the ab muscles, the obliques and rectus abdominis or ""six-pack"" muscles in particular. It involves bringing the opposite-side knee and elbow together, usually alternating sides with each rep. It can be performed for time or reps as part of the ab-focused portion of any workout.",Strength,Abdominals,Other,Intermediate,,
107,Weighted Crunch - Gethin Variation,"The weighted sit-up is a more difficult version of a highly popular abdominal movement. The simple addition of a weight makes the sit-up far more difficult, providing a different stimulus to the core during training and helping build strong abs.",Strength,Abdominals,Other,Intermediate,,
108,Ab Wheel Roll-Out - Gethin Variation,"The ab wheel roll-out is an exercise targeting the abdominals, often with an inexpensive wheel device with a handle on either side. Many trainers and strength coaches claim it's one of, if no the best exercise for developing strength in the midsection. Beginners may have to start with a limited range of motion or just wheel planks.",Strength,Abdominals,Other,Intermediate,,
109,Bench crunch,"The bench crunch is a popular ab exercise performed lying on a bench. It is largely similar to the same exercise performed on the floor, but being able to press the lower back into the bench pad can help reinforce proper form and increase the burn in the abs. Like most crunch variations, it is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Abdominals,Other,Intermediate,,
110,Decline plate sit-up twist,"The decline plate sit-up twist is a weighted core exercise that works the obliques and rectus abdominis or ""six pack"" muscles, as well as the deep core muscles. Weighted sit-up variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the core-focused portion of a workout.",Strength,Abdominals,Other,Intermediate,,
111,Reverse ab roll-out,"The reverse ab roll-out is an exercise targeting the abdominals. It's a twist on the ab wheel roll-out, and is similar to a body saw exercise, only performed on a foam roller. Instead of your arms moving and your lower body remaining stationary, your lower body moves and your arms remain stationary. Beginners may need to use a limited range of motion.",Strength,Abdominals,Other,Intermediate,,
112,30 Seated Twist With PVC Pipe,The seated bar twist is a core exercise aiming to strengthen the obliques.,Strength,Abdominals,Other,Intermediate,,
113,Suspended crunch-,"The suspended crunch is an abdominal exercise performed with the feet in the stirrups of a suspension strap system. It targets the muscles of the core, most prominently the rectus abdominis or ""six-pack"" muscles, but also taxes the shoulders and deep core muscles.",Strength,Abdominals,Other,Intermediate,,
114,Suspended oblique crunch,"The suspended oblique crunch is an abdominal exercise performed with the feet in the stirrups of a suspension strap system. It targets the muscles of the core, most prominently the obliques, but also the rectus abdominis or ""six-pack"" muscles, the shoulders, and deep core muscles.",Strength,Abdominals,Other,Intermediate,,
115,Weighted sit-up,"The weighted sit-up is a more difficult version of a highly popular abdominal movement. The simple addition of a weight makes the sit-up far more difficult, providing a different stimulus to the core during training and helping build strong abs.",Strength,Abdominals,Other,Intermediate,,
116,30 Decline Press Sit-Up,The decline bar press sit-up is a core and upper body exercise targeting the lower abdominals and shoulders.,Strength,Abdominals,Other,Intermediate,,
117,Holman Towel Reverse Plank Alternating Heel Pull-in,,Strength,Abdominals,Other,Intermediate,,
118,Holman Boat with Weighted Cross Punch,,Strength,Abdominals,Other,Intermediate,,
119,Holman Weighted Hook Punch,,Strength,Abdominals,Other,Intermediate,,
120,Holman Weighted Traveling Punch,,Strength,Abdominals,Other,Intermediate,,
121,Holman Weighted Uppercut Punch,,Strength,Abdominals,Other,Intermediate,,
122,Holman Slow Weighted Double Pike,,Strength,Abdominals,Other,Intermediate,,
123,Holman Plate Straight Plank Reach,,Strength,Abdominals,Other,Intermediate,,
124,Holman Plate Elbow Plank Jack to Straight Plank Jack,,Strength,Abdominals,Other,Intermediate,,
125,Holman Plate Hill Climber,,Strength,Abdominals,Other,Intermediate,,
126,Holman Plate Reverse Plank Hill Climber,,Strength,Abdominals,Other,Intermediate,,
127,Holman Plate Straight Plank Pike to Jack,,Strength,Abdominals,Other,Intermediate,,
128,Holman Plate In-and-Out Push-Up,,Strength,Abdominals,Other,Intermediate,,
129,Holman Plate Burpee,,Strength,Abdominals,Other,Intermediate,,
130,Holman Plate Elbow Plank Reach,,Strength,Abdominals,Other,Intermediate,,
131,Holman Elbow Plank to Renegade Row,,Strength,Abdominals,Other,Intermediate,,
132,Holman Straight Plank Weighted Hand Hill Climber,,Strength,Abdominals,Other,Intermediate,,
133,Holman Weighted Left Side Diagonal Pike,,Strength,Abdominals,Other,Intermediate,,
134,Holman Weighted Right Side Diagonal Pike,,Strength,Abdominals,Other,Intermediate,,
135,Holman Weighted W-Boat to Overhead Press,,Strength,Abdominals,Other,Intermediate,,
136,Holman Weighted Kneeling Lift,,Strength,Abdominals,Other,Intermediate,,
137,Holman Hips-Up Weighted Pull-Over,,Strength,Abdominals,Other,Intermediate,,
138,Holman Weighted Cross Punch,,Strength,Abdominals,Other,Intermediate,,
139,Holman Straight-Leg Boat Hover Chest Press,,Strength,Abdominals,Other,Intermediate,,
140,Holman Weighted Pike,,Strength,Abdominals,Other,Intermediate,,
141,Holman Feet-Elevated Wax-On Wax-Off,,Strength,Abdominals,Other,Intermediate,,
142,Holman Elbow Plank to Towel Pike,,Strength,Abdominals,Other,Intermediate,,
143,Holman Seated Killer Abs Overhead Press,,Strength,Abdominals,Other,Intermediate,,
144,Holman Straight Plank Alternating Weighted Open,,Strength,Abdominals,Other,Intermediate,,
145,Holman Weighted Killer Abs with Overhead Press,,Strength,Abdominals,Other,Intermediate,,
146,Holman Weighted Split-Leg Pike,,Strength,Abdominals,Other,Intermediate,,
147,Holman Towel Reverse Plank Heel Pull-in,,Strength,Abdominals,Other,Intermediate,,
148,Stick Twist,,Strength,Abdominals,Other,Intermediate,,
149,Roc Everest,,Cardio,Abdominals,Other,Intermediate,,
150,Standing cable low-to-high twist,"The standing cable low-to-high twist is a core exercise targeting the upper abdominals and the obliques. Take care to perform it with control, as opposed to violent twisting which can injure the back. It is usually performed for moderate to high reps, at least 8-15 per side, as part of the core-focused portion of a workout.",Strength,Abdominals,Cable,Intermediate,9.3,Average
151,Single-arm high-cable side bend,The single-arm high-cable side bend is an exercise targeting the obliques using a cable stack machine.,Strength,Abdominals,Cable,Intermediate,9.1,Average
152,Kneeling cable oblique crunch,"The kneeling cable oblique crunch is a popular core isolation exercise using a rope attachment and cable stack while kneeling on the floor. It primarily targets the obliques and rectus abdominis or ""six-pack"" muscles, but also strengthens the deep core muscles. It is most commonly performed for moderate to high reps, such as 8-12 reps per set or higher.",Strength,Abdominals,Cable,Intermediate,9.0,Average
153,Kneeling cable crunch,"The kneeling cable crunch is a popular core isolation exercise using a rope attachment and cable stack while kneeling on the floor. It primarily targets the rectus abdominis or ""six-pack"" muscles, but also strengthens the deep core muscles. It is most commonly performed early in an ab workout, usually in moderate to high reps, such as 8-12 reps per set or higher.",Strength,Abdominals,Cable,Intermediate,8.9,Average
