,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
206,Flat Bench Lying Leg Raise,"The lying leg lift is a popular bodyweight exercise targeting the muscles of the abs, the rectus abdominis or “six-pack” muscles in particular. It can be performed for time or reps in the core-focused portion of any workout.",Strength,Abdominals,Body Only,Intermediate,8.4,Average
207,Knees tucked crunch,"The knees tucked crunch is a core exercise that involves performing a crunch while keeping the knees bent in a 90-degree position. It primarily targets the rectus abdominis or ""six-pack"" muscles. It can be performed for time or reps as part of any abs-focused circuit or workout.",Strength,Abdominals,Body Only,Intermediate,8.4,Average
208,Butt-Ups,,Strength,Abdominals,Body Only,Beginner,8.3,Average
209,Feet-elevated oblique crunch,"The feet-elevated oblique crunch is a variation on the crunch exercise that targets the obliques as well as the rectus abdominis or ""six-pack"" muscles. Resting the feet on a bench takes some of the hip flexor activation out of the movement, focusing the stress more on the abs.",Strength,Abdominals,Body Only,Intermediate,8.3,Average
210,Bent-knee reverse crunch,"The bent-knee reverse crunch is a popular bodyweight core exercise. It targets the lower portion of the rectus abdominis or ""six-pack"" muscles. It can be performed for time or reps as part of any ab-focused workout.",Strength,Abdominals,Body Only,Intermediate,8.1,Average
211,Alternating heel-touch,"The alternating heel-touch is a popular bodyweight exercise that targets the obliques, as well as the rectus abdominis, or ""six-pack"" muscles. It can be performed for time or reps as part of any abs-focused circuit or workout.",Strength,Abdominals,Body Only,Intermediate,8.0,Average
212,Suspended Reverse Crunch,,Strength,Abdominals,Body Only,Intermediate,7.8,Average
213,Lying bench reverse crunch,"The lying bench reverse crunch is a popular ab exercise performed by bringing the knees toward the chest while lying on a bench. It is largely similar to the same exercise performed on the floor, but being able to press the lower back into the bench pad can help reinforce proper form and increase the burn in the abs. Like most crunch variations, it is usually performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Abdominals,Body Only,Intermediate,7.7,Average
214,Sit-up,"The sit-up is a popular bodyweight exercise focused on the abdominal muscles. It has also been used as part of military, tactical, and scholastic fitness tests for many years. It can be performed for time or reps, with the feet anchored or free, on flat ground or a bench.",Strength,Abdominals,Body Only,Intermediate,7.5,Average
215,Side Bridge,"The side plank is a popular isometric abdominal exercise focusing on the oblique muscles, as well as the transversus abdominis or deep core muscles. It is sometimes paired with the curl up and bird dog as the “McGill big three” for core strength and stability. It is performed for time and can work in a warm-up or in the core-focused portion of any workout.",Strength,Abdominals,Body Only,Intermediate,7.5,Average
216,Lying oblique crunch,The lying oblique crunch is a bodyweight exercise targeting the oblique muscles. It can be performed for a specific number of reps or to fatigue or failure as part of the ab-focused portion of any workout.,Strength,Abdominals,Body Only,Intermediate,7.4,Average
217,Janda Sit-Up,,Strength,Abdominals,Body Only,Beginner,7.4,Average
218,Leg Pull-In,"The reverse crunch is a popular exercise targeting the abdominals, particularly the lower half. It’s easy to perform on either the floor or a flat bench. Many lifters think of this as a companion to the crunch, which targets the upper abdominals more than the lower.",Strength,Abdominals,Body Only,Beginner,7.4,Average
219,Side Jackknife,,Strength,Abdominals,Body Only,Intermediate,7.3,Average
220,Scissor Kick,,Stretching,Abdominals,Body Only,Intermediate,7.0,Average
221,Toe Touchers,"The toe-touch is a bodyweight movement that targets the muscles of the abs, the rectus abdominis or ""six-pack"" muscles in particular. It can be performed for time or reps in the ab-focused portion of any workout.",Stretching,Abdominals,Body Only,Intermediate,6.9,Average
222,Lower Back Curl,,Stretching,Abdominals,Body Only,Intermediate,6.5,Average
223,Exercise ball torso rotation,"The exercise ball torso rotation is a rotational abdominal exercise performed while holding a yoga or exercise ball between the hands. It focuses on the rotational muscles of the core, including the obliques, glutes, and hip muscles. It can be performed one side at a time or alternating, either for time or reps. To make it more difficult, wrap a light exercise band around the ball and anchor it to a solid object.",Stretching,Abdominals,Body Only,Intermediate,5.0,Average
224,Seated Overhead Stretch,,Stretching,Abdominals,Body Only,Intermediate,4.7,Average
225,Overhead Stretch,,Stretching,Abdominals,Body Only,Intermediate,3.9,Average
226,Seated Scissor Kick,,Strength,Abdominals,Body Only,Intermediate,0.0,Average
227,Partner resistance standing twist,"The partner resistance standing twist is a bodyweight exercise in which one partner performs bodyweight twists while the other provides manual resistance. It targets the muscles of the core, and the obliques in particular. It can be performed in the core-focused part of any workout.",Strength,Abdominals,Body Only,Intermediate,0.0,
228,Cross Crunch,,Strength,Abdominals,Body Only,Beginner,0.0,Average
229,Full Moon,,Strength,Abdominals,Body Only,Beginner,0.0,
230,Hanging knee raise with manual resistance,"The hanging knee raise with manual resistance is a more advanced version of the hanging knee raise that utilizes a partner. The partner applies enough resistance to make the movement more difficult, while still allowing the lifter to perform multiple reps.",Strength,Abdominals,Body Only,Beginner,0.0,
231,Straight-Legged Hip Raise,,Strength,Abdominals,Body Only,Intermediate,0.0,Average
232,Wall mountain climber,The wall mountain climber is a challenging exercise targeting the shoulders and abdominals. It's most common in bodyweight circuit training because it targets a lot of muscles as well as the cardiovascular system all at once. It can be performed for time or reps.,Plyometrics,Abdominals,Body Only,Intermediate,0.0,
233,Skin The Cat To Push-Up,,Strength,Abdominals,Body Only,Intermediate,0.0,
234,Partner lying leg raise with lateral throw down,The partner lying leg raise with lateral throw down is a core exercise in which one partner performs a leg raise while the other partner pushes their legs back down at a lateral angle. The partner performing the exercise has to use core strength and stability to keep their legs from falling to the ground.,Strength,Abdominals,Body Only,Beginner,0.0,
235,Hanging leg raise with throw down,"The hanging leg raise with throw down is a more advanced version of the hanging knee raise that utilizes a partner to make the movement more difficult. The partner pushes down at the top of each rep, forcing the lifter to ""fight back"" with their abs.",Strength,Abdominals,Body Only,Beginner,0.0,
236,Partner sit-up with high-five,The partner sit-up with high-five is a full-body exercise targeting the core. Partners each perform a sit-up and high-five each other mid rep.,Strength,Abdominals,Body Only,Beginner,0.0,
237,Exercise ball knee roll-in,The exercise ball knee roll-in is an abdominal exercise that involves supporting yourself with your hands in a plank or push-up position and drawing the knees in toward the chest. This is a fairly advanced abdominal move requiring a fair amount of core strength.,Strength,Abdominals,Body Only,Intermediate,0.0,Average
238,Partner lying leg raise with throw down,The partner lying leg raise with throw down is a core exercise in which one partner performs a leg raise while the other partner pushes their legs back down. The partner performing the exercise has to use core strength and stability to keep their legs from falling to the ground.,Strength,Abdominals,Body Only,Beginner,0.0,
