,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2247,HM Single-Leg Touchdown,,Strength,Quadriceps,Body Only,Intermediate,,
2248,HM Speed Skater,,Strength,Quadriceps,Body Only,Intermediate,,
2249,HM Squat Jump,,Strength,Quadriceps,Body Only,Intermediate,,
2250,HM Squat Lunge,,Strength,Quadriceps,Body Only,Intermediate,,
2251,HM Garland Pose,,Strength,Quadriceps,Body Only,Intermediate,,
2252,HM High Knees,,Strength,Quadriceps,Body Only,Intermediate,,
2253,HM In-And-Out Squat,,Strength,Quadriceps,Body Only,Intermediate,,
2254,HM In-And-Out Squat Jump,,Strength,Quadriceps,Body Only,Intermediate,,
2255,HM Jumping Jack,,Strength,Quadriceps,Body Only,Intermediate,,
2256,HM Jumping Knee-Up,,Strength,Quadriceps,Body Only,Intermediate,,
2257,HM Jumping Rope,,Strength,Quadriceps,Body Only,Intermediate,,
2258,HM Right Calf-Spike Sumo Pulse,,Strength,Quadriceps,Body Only,Intermediate,,
2259,HM Reverse Lunge with Kick,,Strength,Quadriceps,Body Only,Intermediate,,
2260,HM Left Knee-Up,,Strength,Quadriceps,Body Only,Intermediate,,
2261,HM Left-Leg Lunge And Kick-Out,,Strength,Quadriceps,Body Only,Intermediate,,
2262,HM Mountain Pose,,Strength,Quadriceps,Body Only,Intermediate,,
2263,HM Butt Kickers,,Strength,Quadriceps,Body Only,Intermediate,,
2264,HM Right-Leg Lunge And Kick-Out,,Strength,Quadriceps,Body Only,Intermediate,,
2265,HM Sumo Get-Up,,Strength,Quadriceps,Body Only,Intermediate,,
2266,AM Jump Squat,"The jump squat is an explosive bodyweight exercise targeting the quads, hamstrings, and glutes. It is also a serious cardiovascular challenge when done for reps. It can be performed as a power exercise to build jumping power, or in any fat-loss or athleticism-focused workout.",Strength,Quadriceps,Body Only,Intermediate,,
