,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
622,Partner front Russian twist and pass,"The partner front Russian twist and pass is a weighted version of a popular abdominal training exercise that also utilizes a training partner to add another dynamic component. It targets the oblique muscles, as well as the deep muscles of the core and the rectus abdominis or ""six pack"" muscles. It can be done for reps or time in an ab-focused portion of any workout.",Strength,Abdominals,Medicine Ball,Beginner,0.0,Average
623,Sit-up with single-arm overhand throw,"The sit-up with single-arm overhand throw is an exercise targeting the core muscles, but the inclusion of the throw also brings in other upper-body muscles. When you come to the top of the sit-up position, you throw a medicine ball using one arm to a partner who then throws it right back to you to be caught with both hands. It can be performed for time or reps as part of the ab-focused portion of any workout.",Plyometrics,Abdominals,Medicine Ball,Intermediate,0.0,
624,Medicine ball partner twist,"The medicine ball partner twist is a plyometrics exercise targeting the core muscles, particularly the obliques. You and a partner stand back to back and rotate in unison to pass a medicine ball back and forth on alternating sides.",Plyometrics,Abdominals,Medicine Ball,Intermediate,0.0,
625,Partner side Russian twist and pass,"The partner side Russian twist and pass is a weighted version of a popular abdominal training exercise that also utilizes a training partner to add another dynamic component. It primarily targets the oblique muscles, as well as the deep muscles of the core and the rectus abdominis or ""six pack"" muscles. It can be done for reps or time in an ab-focused portion of any workout.",Strength,Abdominals,Medicine Ball,Beginner,0.0,
626,Medicine ball half moon,"The medicine ball half moon is a dynamic core exercise performed around and over a medicine ball or other short, stationary object. It is similar in some ways to a V-up or reverse crunch, and targets both the obliques and the rectus abdominis or ""six-pack"" muscles. It can be performed for reps or for time, usually in dedicated ab training or as part of a medicine ball and bodyweight circuit workout.",Strength,Abdominals,Medicine Ball,Intermediate,,
627,Exercise ball roll-out,"The exercise ball roll-out is an exercise that strengthens the core, shoulders and upper- back muscles. It starts in a plank-style position, with the arms resting on a ball. Then, roll the ball out in front of you as far as you can while maintaining a strong, neutral spinal position. The lack of stability from the ball increases the degree of difficulty. This is a difficult movement, and beginners may need to use a limited range of motion.",Strength,Abdominals,Medicine Ball,Intermediate,,
628,Medicine ball pass,"The medicine ball pass is a simple partner-based exercise that involves throwing a weighted ball back and forth. It can be part of a dynamic warm-up for lifting or athletics, but can also work as active rest or as a component of circuit training.",Strength,Abdominals,Medicine Ball,Intermediate,,
629,Partner medicine ball sit-up,"The partner medicine ball sit-up is a more difficult version of the traditional abdominal exercise. Two partners pass a medicine ball back and forth at the top of each rep, so each one must alternate a weighted rep with an unweighted rep. This technique can be done for reps or time in any ab-focused workout, in an ""I go, you go"" format.",Strength,Abdominals,Medicine Ball,Intermediate,,
630,Medicine ball Russian twist,"The medicine ball Russian twist is a weighted version of a popular abdominal training exercise. It targets the oblique muscles, as well as the deep muscles of the core and the rectus abdominis or ""six pack"" muscles. It can be done for reps or time in the ab-focused portion of any workout.",Strength,Abdominals,Medicine Ball,Intermediate,,
631,30 Medicine Ball Slam,"The medicine ball slam is an explosive exercise for developing power, strength, and speed. Muscles worked include the abdominals, legs, triceps, shoulders, and lats. The slams are usually done in rapid succession to complete one set. It can also be a component of a power or athleticism-focused circuit workout.",Strength,Abdominals,Medicine Ball,Intermediate,,
632,Medicine ball twist,"The medicine ball twist is an exercise targeting the abdominal muscles, particularly the obliques. It is similar in many ways to a Russian twist exercise. The ball is held tight to the chest throughout the movement, and then the torso is rotated from side to side for the desired number of reps or a set amount of time.",Strength,Abdominals,Medicine Ball,Intermediate,,
633,FYR2 Medicine Ball Complex,,Strength,Abdominals,Medicine Ball,Intermediate,,
634,FYR2 Medicine Ball Fire-Feet Drill,,Strength,Abdominals,Medicine Ball,Intermediate,,
635,FYR2 Medicine Ball Knees-to-Chest,,Strength,Abdominals,Medicine Ball,Intermediate,,
636,FYR2 Medicine Ball Mountain Climber,,Strength,Abdominals,Medicine Ball,Intermediate,,
637,Decline oblique crunch,"The decline oblique crunch is a popular bodyweight exercise targeting the obliques and the rectus abdominis or ""six-pack"" muscles. It is usually performed for high reps, such as 10-15 reps per set or more, as part of the ab-focused portion of a workout.",Strength,Abdominals,None,Intermediate,8.5,Average
638,Decline sit-up,"The decline sit-up is a bodyweight core exercise that works the rectus abdominis or ""six pack"" muscles. Sit-up variations are usually performed for moderate to high reps, such as 10-15 reps per set or more, as part of the core-focused portion of a workout.",Strength,Abdominals,None,Intermediate,,
639,Hanging Windshield Wiper,"The hanging windshield wiper is an advanced abdominal training exercise that is also extremely challenging to other muscles of the upper body, including the lats (latissimus dorsi), biceps, and grip. It requires—and builds—great strength in the rectus abdominis or ""six-pack"" muscles, as well as the obliques and deep core muscles. If you can't perform it hanging from a bar, the lying windshield wiper on the floor provides some of the same benefits.",Strength,Abdominals,None,Intermediate,,
640,Exercise Ball Pull-In,The exercise ball knee roll-in is an abdominal exercise that involves supporting yourself with your hands in a plank or push-up position and drawing the knees in toward the chest. This is a fairly advanced abdominal move requiring core strength.,Strength,Abdominals,Exercise Ball,Intermediate,8.9,Average
641,Exercise ball crunch,"The exercise ball crunch is a popular gym exercise targeting the abdominals. Unlike crunches on the floor or a bench, by using a ball you can increase the range of motion and both stretch and contract the abs on every rep. The ball crunch can be performed for low reps with a slower tempo focusing on a hard contraction, or for higher reps.",Strength,Abdominals,Exercise Ball,Intermediate,8.4,Average
642,Feet-elevated crunch,"The feet-elevated crunch is a variation on the basic crunch, a very popular ab move. Resting the feet on a bench takes some of the hip flexor activation out of the movement, focusing the stress more on the abs. It may have a small range of motion, but this movement produces a major burn.",Strength,Abdominals,Exercise Ball,Intermediate,7.3,Average
643,Weighted Ball Side Bend,,Strength,Abdominals,Exercise Ball,Beginner,6.4,Average
644,Swiss Ball Ab Roll-Out,"The exercise ball roll-out is an exercise that strengthens the core, shoulders and upper- back muscles. It starts in a plank-style position, with the arms resting on a ball. Then, you roll the ball out in front of you as far as you can while maintaining a strong, neutral spinal position. The lack of stability from the ball increases the degree of difficulty. This is a difficult movement, and beginners may need to use a limited range of motion.",Strength,Abdominals,Exercise Ball,Intermediate,,
