,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
25,Burpee over kettlebell,"The burpee over kettlebell is a more advanced version of a popular conditioning exercise. If you're performing a circuit that already has both burpees and kettlebell movements, it's a simple way to provide a novel stimulus to the muscles of the lower body and create a more athletic style of training.",Strength,Abdominals,Kettlebells,Intermediate,,
26,Kettlebell toe-touch,"The kettlebell toe-touch is a more difficult version of a highly popular abdominal movement usually done for high reps. The simple addition of a weight makes the toe-touch far more difficult, providing a different stimulus to the core during training.",Strength,Abdominals,Kettlebells,Intermediate,,
27,Kettlebell swing,"The kettlebell swing is a popular lower-body exercise emphasizing the hamstrings, glutes, and back muscles. It is often used to train explosive power, for aerobic or cardiovascular conditioning, in circuit training, or as an accessory movement for the deadlift.",Strength,Abdominals,Kettlebells,Intermediate,,
28,Two-way swing,"The two-way kettlebell swing is an exercise that alternates a chest-height kettlebell swing (sometimes called a ""Russian"" or ""hardstyle"" swing) with an overhead kettlebell swing (sometimes called an ""American"" swing). Both swing variations work many of the same muscles, such as the hamstrings, glutes, and core, but because the weight must travel farther in the overhead swing, it's slightly more metabolically demanding and works the upper back and shoulders more. This combo can be performed for time or reps and works especially well in circuit-style or full-body training. If you can't perform the overhead swing without lower back or shoulder pain, just perform the chest-height swing.",Strength,Abdominals,Kettlebells,Intermediate,,
29,Kettlebell crab reach,"The kettlebell crab reach is a kettlebell pressing exercise in which the lifter presses a kettlebell overhead while in a modified single-arm bridge position. The simple addition of a weight makes the reach far more difficult, challenging the muscles of the back, shoulders, glutes, and core.",Strength,Abdominals,Kettlebells,Intermediate,,
30,Taylor Single-Arm Kettlebell Swing,,Strength,Abdominals,Kettlebells,Intermediate,,
31,Holman Kettlebell Up to Elbow Down,,Strength,Abdominals,Kettlebells,Intermediate,,
32,FYR2 Double-Kettlebell Ski,,Strength,Abdominals,Kettlebells,Intermediate,,
33,FYR2 Kettlebell Hike,,Strength,Abdominals,Kettlebells,Intermediate,,
34,FYR2 Kettlebell Cross-Body Catch,,Strength,Abdominals,Kettlebells,Intermediate,,
35,FYR2 Kettlebell Duck Walk,,Strength,Abdominals,Kettlebells,Intermediate,,
36,FYR2 Kettlebell Get-Up Reach,,Strength,Abdominals,Kettlebells,Intermediate,,
37,FYR2 Kettlebell Juggle,,Strength,Abdominals,Kettlebells,Intermediate,,
38,FYR2 Squat-Clean-Alternating-Press Complex,,Strength,Abdominals,Kettlebells,Intermediate,,
39,Dumbbell V-Sit Cross Jab,"The dumbbell V-sit cross jab is a hybrid movement that trains the abdominal and shoulder muscles simultaneously. It can address multiple muscle groups in a time-efficient muscle-building or circuit-style workout, while also providing a cardiovascular challenge.",Strength,Abdominals,Dumbbell,Intermediate,9.3,Average
