,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1432,PJR pull-over-,"The PJR pull-over is a triceps-focused version of the pull-over exercise, usually performed on either a flat or slightly inclined bench. The low position of the movement stretches the triceps—particularly the long head of the muscle—while the top position is a triceps press that contracts all three heads. It can be done in any type of strength or muscle-focused workout, in traditional muscle-building rep ranges, such as 8-12 reps, or for higher reps.",Strength,Lats,Dumbbell,Intermediate,,
1433,Dumbbell seal row,"The dumbbell seal row is a weighted exercise targeting the muscles of the middle back, including the lats (latissimus dorsi) and rhomboids. It can be performed on a special elevated bench, on a bench placed on top of boxes or benches, or on a bench with a slight incline. The higher the bench, the greater the range of motion and stretch at the bottom of the movement. It is usually performed as an assistance movement for back strength and muscle growth, in rep ranges of 8-12 reps per set or higher.",Strength,Lats,Dumbbell,Intermediate,,
1434,Incline Dumbbell Row - Gethin Variation,The incline dumbbell row is an upper body isolation exercise targeting the lower lats and upper back muscles.,Strength,Lats,Dumbbell,Intermediate,,
1435,FYR Bent-Over Dumbbell Row,"The dumbbell bent-over row is a popular exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Lats,Dumbbell,Intermediate,,
1436,Straight-Arm Dumbbell Pull-Over - Gethin Variation,"The straight-arm dumbbell pull-overpull-over was a staple exercise of the Golden Era of bodybuilding and a favorite of Arnold Schwarzenegger himself. Done properly, the exercise hits the bottom of the pecs, the lats, the abs, and the triceps.",Strength,Lats,Dumbbell,Intermediate,,
1437,Bent-Over Dumbbell Row - Gethin Variation,"The dumbbell bent-over row is a popular exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Lats,Dumbbell,Intermediate,,
1438,Bent-over dumbbell rear delt fly,"The bent-over dumbbell rear delt fly is a popular upper-body exercise that targets the muscles on the back of the shoulder joint, specifically the rear head of the deltoid. Since pressing movements build the front and (to a lesser degree) side deltoid heads, this move is often done to promote balanced shoulder development. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a shoulder or upper-body workout.",Strength,Lats,Dumbbell,Intermediate,,
1439,Band Resisted Dumbbell Row,,Strength,Lats,Dumbbell,Intermediate,,
1440,Holman Right Arm Weighted Half Jack,,Strength,Lats,Dumbbell,Intermediate,,
1441,Holman Left Arm Weighted Half Jack,,Strength,Lats,Dumbbell,Intermediate,,
1442,Holman Renegade Row,,Strength,Lats,Dumbbell,Intermediate,,
1443,Holman Renegade Row with Opposite Foot Step-Out,,Strength,Lats,Dumbbell,Intermediate,,
1444,Holman Renegade Row to Weighted Burpee,,Strength,Lats,Dumbbell,Intermediate,,
1445,Holman Weighted Double-Arm Cross Punch,,Strength,Lats,Dumbbell,Intermediate,,
1446,Holman Standing Flat Back Row,,Strength,Lats,Dumbbell,Intermediate,,
1447,Total Fitness Dumbbell Isometric Row Hold,"The dumbbell bent-over row is a popular exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",Strength,Lats,Dumbbell,Intermediate,,
1448,Dumbbell renegade row,"The dumbbell renegade row combines rowing and core training into a single difficult movement. It's popular in time-efficient strength and muscle-building workouts, as well as in circuit-style training.",Strength,Lats,Dumbbell,Intermediate,,
1449,MetaBurn Bent-Over Row to Rear-Delt Raise,,Strength,Lats,Dumbbell,Intermediate,,
1450,FYR2 Bent-Over Reverse Fly,,Strength,Lats,Dumbbell,Intermediate,,
1451,Weighted pull-up,"The weighted pull-up is a more advanced variation of the pull-up exercise in which the lifter adds extra weight to their body. Options for adding weight include a dip belt, weighted vest, chains, a dumbbell placed between the feet or legs, or looping a kettlebell over the foot. Like other pull-up variations, the weighted pull-up builds strength and muscle in the upper back, biceps, and core.",Strength,Lats,Other,Intermediate,9.5,Average
1452,Rocky Pull-Ups/Pulldowns,,Strength,Lats,Other,Beginner,9.0,Average
1453,Gironda Sternum Chins,,Strength,Lats,Other,Beginner,8.5,Average
1454,Floor rope climb,"The floor rope climb is an exercise that involves performing partial rope climbs in a prone position with the feet on the floor. It can help prepare someone for full rope climbs, but also trains the muscles of the back, biceps, and grip. It can be done for time or reps.",Strength,Lats,Other,Beginner,7.0,Average
1455,Overhead Lat,,Stretching,Lats,Other,Beginner,1.0,Average
1456,Around-the-world pull-up,"The around-the-world pull-up is a more advanced version of the classic pull-up. It focuses stress more directly on the individual arms or sides of the back, while also boosting the time under tension at the top of each rep. It can be used as a progression toward a one-arm pull-up, or simply as a way to increase the challenge and variety of your pull-up training.",Strength,Lats,Other,Beginner,0.0,
1457,L-sit chin-up,"The L-sit chin-up is an exercise targeting the back, biceps, core, and overall upper-body strength. It is considered significantly more difficult than standard chin-ups, and as such, is often performed for relatively low reps, such as 5-8 reps per set or less, with a focus on strength and form.",Strength,Lats,Other,Beginner,0.0,
1458,Back Flyes - Gethin Variation,"The incline dumbbell reverse fly is an upper-body exercise targeting the posterior or rear deltoids, as well as the postural muscles of the upper back. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",Strength,Lats,Other,Intermediate,,
1459,Incline straight-arm pull-over,"The incline straight-arm pull-over is an upper-body exercise targeting the chest and lats (latissimus dorsi). Performing it on an incline bench emphasizes the stretch on the chest in particular. If this movement causes pain in the front of the shoulders, perform it with a more limited range of motion or try pull-overs using a high cable stack instead. Pull-over variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of chest or back-focused upper-body training.",Strength,Lats,Other,Intermediate,,
