,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1550,Deadlift - Gethin Variation,"The barbell deadlift is a compound exercise used to develop overall strength and size in the posterior chain. It is a competition lift in the sport of powerlifting, but is also considered a classic benchmark of overall strength. When performed with the hands outside the knees, it is often called a ""conventional"" deadlift. When the feet are wide and the hands are inside the knees, it is a sumo deadlift.",Strength,Lower Back,Barbell,Intermediate,,
1551,Barbell good morning,"The barbell good morning is an exercise that targets glute, hamstring, and lower back development. It is often trained as an accessory movement to the deadlift, but also has value on its own. It is sometimes performed for reps in traditional strength-focused rep ranges such as 5-8 reps per set, but due to the risk posed to the lower back, is rarely treated as a max-effort single-rep lift.",Strength,Lower Back,Barbell,Intermediate,,
1552,UP Conventional Deadlift,"The barbell deadlift is a compound exercise used to develop overall strength and size in the posterior chain. It is a competition lift in the sport of powerlifting, but is also considered a classic benchmark of overall strength. When performed with the hands outside the knees, it is often called a ""conventional"" deadlift. When the feet are wide and the hands are inside the knees, it is a sumo deadlift.",Strength,Lower Back,Barbell,Intermediate,,
1553,30 Day Back Barbell Rack Pull,,Strength,Lower Back,Barbell,Intermediate,,
1554,FYR Sumo Deadlift High Pull,"The kettlebell sumo deadlift high pull is a dynamic kettlebell exercise that focuses on the muscles of the posterior chain, including the hamstrings, glutes, traps, rear delts, and upper back. It can be done in lower reps for power or strength, or higher reps for conditioning and fat loss. It can also be a component of a circuit-style kettlebell workout, either for time or reps.",Strength,Lower Back,Kettlebells,Intermediate,,
1555,Kettlebell deadlift,"The kettlebell deadlift is a foundational movement in kettlebell training. It's often taught as a buildup or regression to the kettlebell swing, as well as to instruct the ""hip hinge"" motion in a more approachable manner than with a barbell.",Strength,Lower Back,Kettlebells,Intermediate,,
1556,HM Kettlebell Swing,,Strength,Lower Back,Kettlebells,Intermediate,,
1557,KV Romanian Deadlift with Kettlebell,,Strength,Lower Back,Kettlebells,Intermediate,,
1558,FYR2 Kettlebell Good Morning,,Strength,Lower Back,Kettlebells,Intermediate,,
1559,FYR2 Kettlebell Romanian Deadlift,,Strength,Lower Back,Kettlebells,Intermediate,,
1560,FYR2 Kettlebell Staggered-Stance Deadlift,,Strength,Lower Back,Kettlebells,Intermediate,,
1561,Dumbbell Fix Dumbbell Deadlift,,Strength,Lower Back,Dumbbell,Intermediate,,
1562,Dumbbell skier,"As the name suggests, the dumbbell skier takes the motion of skiing and replaces the poles with dumbbells. The hip and torso motion are similar to a kettlebell swing, as are the muscles it targets, including the hamstrings, glutes, upper back, and grip. However, unlike the traditional kettlebell swing, the arms are outside of the knees. This movement can be performed for time or for reps, but is usually performed for relatively high reps, such as 8-12 sets per rep or more, as part of a fat-loss or athleticism-focused circuit or workout.",Strength,Lower Back,Dumbbell,Intermediate,,
1563,TBS Dumbbell Romanian Deadlift,"The dumbbell stiff-legged deadlift targets the hamstrings, glutes, low and upper back, as well as the core. The purpose of the stiff-legged, as opposed to Romanian deadlift with slightly bent knees, is to engage the hamstrings and low back to an even greater degree.",Strength,Lower Back,Dumbbell,Intermediate,,
1564,Stiff-Legged Dumbbell Deadlift - Gethin Variation,"The dumbbell stiff-legged deadlift targets the hamstrings, glutes, low and upper back, as well as the core. The purpose of the stiff-legged, as opposed to Romanian deadlift with slightly bent knees, is to engage the hamstrings and low back to an even greater degree.",Strength,Lower Back,Dumbbell,Intermediate,,
1565,UNS Dumbbell Romanian Deadlift,,Strength,Lower Back,Dumbbell,Intermediate,,
1566,Holman Slow Deadlift,,Strength,Lower Back,Dumbbell,Intermediate,,
1567,Holman Deadlift to Overhead Press,,Strength,Lower Back,Dumbbell,Intermediate,,
