,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2098,Leg Press - Gethin Variation,The leg press is a machine exercise targeting the quadriceps. It’s favorite among lifters who prefer the seated position to standing with a load on the spine.,Strength,Quadriceps,Machine,Intermediate,,
2099,AM Leg Press,The leg press is a machine exercise targeting the quadriceps. It’s favorite among lifters who prefer the seated position to standing with a load on the spine.,Strength,Quadriceps,Machine,Intermediate,,
2100,Leg extension,"The leg extension is a popular machine-based exercise for the legs, particularly the quadriceps. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Quadriceps,Machine,Intermediate,,
2101,UP Quad Extension,The leg extension is an isolation exercise for the quads.,Strength,Quadriceps,Machine,Intermediate,,
2102,UP Single-Leg Press,"The single-leg leg press is an exercise targeting the quadriceps one leg at a time. Many lifters prefer the leg press to squatting for several reasons, including the perception that it’s safer for the spine.",Strength,Quadriceps,Machine,Intermediate,,
2103,UP Leg Press,The leg press is a machine exercise targeting the quadriceps. It’s favorite among lifters who prefer the seated position to standing with a load on the spine.,Strength,Quadriceps,Machine,Intermediate,,
2104,Pop Squat On Leg Press,,Strength,Quadriceps,Machine,Intermediate,,
2105,King Maker Leg Press,The leg press is a machine exercise targeting the quadriceps. It’s favorite among lifters who prefer the seated position to standing with a load on the spine.,Strength,Quadriceps,Machine,Intermediate,,
2106,Single-leg leg press,"The single-leg leg press is a machine exercise targeting the leg muscles, including the quads, glutes, and hamstrings. The leg press is often used as an accessory for squats or deadlifts, but can also be the main lower-body movement in a workout. It is often performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Quadriceps,Machine,Intermediate,,
2107,King Maker Hack Squat,"The hack squat is a machine-based exercise that targets the muscles of the legs, particularly the quadriceps. It is often used as an accessory for squats, but can also be the main lower-body movement in a workout. It is often performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Quadriceps,Machine,Intermediate,,
2108,30 Legs Feet-High Leg Press,,Strength,Quadriceps,Machine,Intermediate,,
2109,30 Legs Leg Press,,Strength,Quadriceps,Machine,Intermediate,,
2110,30 Legs Leg Press Calf Raise,,Strength,Quadriceps,Machine,Intermediate,,
2111,30 Legs Lying Leg Curl,,Strength,Quadriceps,Machine,Intermediate,,
2112,30 Legs Machine Hack Squat,,Strength,Quadriceps,Machine,Intermediate,,
2113,30 Legs Single-Leg Leg Extension,,Strength,Quadriceps,Machine,Intermediate,,
2114,30 Legs Single-Leg Leg Press,,Strength,Quadriceps,Machine,Intermediate,,
2115,30 Legs Single-Leg Lying Leg Curl,,Strength,Quadriceps,Machine,Intermediate,,
2116,30 Legs Smith Machine Split Squat,,Strength,Quadriceps,Machine,Intermediate,,
2117,30 Legs Smith Machine Squat,,Strength,Quadriceps,Machine,Intermediate,,
2118,Jumping rope,"Jumping rope is a classic conditioning exercise that is popular with everyone from children to boxers to CrossFit athletes. It targets many different muscles, including the calves, glutes, shoulders, and upper back, and is great for everything from fat loss to improving overall athletic performance.",Cardio,Quadriceps,Body Only,Intermediate,9.2,Average
2119,Forward lunge,"The forward lunge is a lower-body bodyweight exercise targeting the quads, glutes, and hamstrings. It can also be performed holding dumbbells or other weights. The forward lunge places more emphasis on the quads than other lunge variations. It can be performed for time or reps in the lower-body portion of any workout.",Strength,Quadriceps,Body Only,Intermediate,9.0,Average
2120,Side-to-side box skip,"The side-to-side box skip is an explosive lower-body exercise that involves jumping laterally over a bench or box, landing with one foot on top of the surface, and then switching positions. It primarily targets the muscles of the lower body, but is also a serious cardiovascular challenge. It is often performed for high reps or for time as part of a fat-loss or athleticism-focused workout or circuit.",Plyometrics,Quadriceps,Body Only,Intermediate,8.9,Average
2121,Bodyweight squat,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",Strength,Quadriceps,Body Only,Intermediate,8.8,Average
2122,Broad jump,"The broad jump is an explosive lower-body exercise. It is a common way to measure explosive hip and lower-body strength in athletes. The more explosive you are, the farther you'll be able to jump.",Plyometrics,Quadriceps,Body Only,Intermediate,8.8,Average
2123,Burpee,"The burpee is a high-intensity exercise that recruits the entire body to build strength and aerobic capacity. It is common in CrossFit workouts and group fitness classes, but can also be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",Cardio,Quadriceps,Body Only,Intermediate,8.8,Average
2124,Trail Running/Walking,,Cardio,Quadriceps,Body Only,Intermediate,8.7,Average
2125,Scissors Jump,"The alternating lunge jump is an explosive bodyweight exercise that targets the lower-body muscles, including the quads, glutes, and hamstrings. It can be performed for time or reps in power training, and is also effective in any fat-loss or athleticism-focused workout.",Plyometrics,Quadriceps,Body Only,Expert,8.5,Average
2126,Jumping jack-,"The jumping jack is a classic calisthenics exercise to improve overall conditioning. It’s one the most recognizable exercises on the planet, and it’s almost synonymous with training for military recruits. It can be done for time or reps, often in dynamic warm-ups or to mobilize the hips and shoulders.",Plyometrics,Quadriceps,Body Only,Intermediate,8.5,Average
2127,Arms-crossed jump squat,"The arms-crossed jump squat is an explosive version of the jump squat. Crossing your arms eliminates any extra power that could come from swinging your arms, making the movement extra strict and challenging for the lower body. It can be performed for time or reps and is especially effective in a fat-loss or athleticism-focused circuit or workout.",Strength,Quadriceps,Body Only,Intermediate,8.4,Average
2128,Bodyweight Reverse Lunge,"The reverse lunge is a lower-body exercise targeting the quads, glutes, and hamstrings. The reverse lunge places more emphasis on the glutes than other lunge variations.",Strength,Quadriceps,Body Only,Intermediate,8.3,Average
2129,Alien Squat,,Plyometrics,Quadriceps,Body Only,Beginner,8.2,Average
2130,Treadmill walking,"Treadmill walking is a popular cardiovascular exercise performed on a machine that is available in most gyms. Performing this exercise on a treadmill allows you to adjust the speed of your walking and, depending on the machine, perform it on an adjustable incline. Many machines also have built-in heart rate monitors and timers to help you track your progress.",Cardio,Quadriceps,Body Only,Intermediate,8.2,Average
2131,Rocket Jump,,Plyometrics,Quadriceps,Body Only,Beginner,8.0,Average
2132,Depth jump box jump,"The depth jump box jump is a plyometric exercise that entails jumping off one box, dropping into a squat, and then jumping up onto another box. These are all performed fluidly to complete one rep. Depth jumps have been a staple of high-level athletic programming for decades. They are usually performed for low reps with a focus on power and technique. If they hurt your knees or back, consider performing box jumps or squat jumps instead.",Plyometrics,Quadriceps,Body Only,Intermediate,8.0,Average
2133,Bodyweight Walking Lunge,"The walking lunge is a lower-body exercise that targets the glutes, quads, and hamstrings while challenging stability and balance. It can be performed for reps, time, or distance in the lower-body portion of any workout.",Strength,Quadriceps,Body Only,Intermediate,8.0,Average
