,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2756,Shoulder extension stretch,"The shoulder extension stretch is focused on bringing more flexibility to the shoulder joint. It increases range of motion in shoulder extension, or moving the arms behind the back. It can be performed as part of a warm-up or mobility and flexibility work post-workout or anytime.",Strength,Shoulders,Body Only,Intermediate,,
2757,Backward Medicine Ball Throw,,Plyometrics,Shoulders,Medicine Ball,Beginner,6.8,Average
2758,Medicine ball scoop throw,"The medicine ball scoop throw is an explosive exercise targeting the abdominals and hips. It can be performed for lower reps with a focus on power or for higher reps with a focus on fat loss and conditioning. It begins in a semi-squat position holding a medicine ball, which then gets ""scooped"" up and thrown overhead in one continuous movement.",Plyometrics,Shoulders,Medicine Ball,Intermediate,3.4,Average
2759,Standing Two-Arm Overhead Throw,,Plyometrics,Shoulders,Medicine Ball,Beginner,0.0,Average
2760,Incline face-down bar front raise,"The incline face-down bar front raise is an upper-body exercise targeting the shoulders. Because it is performed face down on an angled bench, it has a greater range of motion than standing or upright-seated raises and hits the shoulders from a different angle. Raise variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or shoulder-focused training.",Strength,Shoulders,E-Z Curl Bar,Intermediate,8.3,Average
2761,Incline anti-gravity shoulder press,"The incline anti-gravity shoulder press is an upper-body exercise targeting the shoulders and upper back. It works the rear delts and upper-back muscles isometrically to hold the weight up, while dynamically training the lateral and front delts. Because of the challenge of holding the weight up, this press variation is usually performed with relatively light weights for moderate reps, such as 8-12 reps per set or more, as part of upper-body or shoulder training.",Strength,Shoulders,E-Z Curl Bar,Intermediate,8.2,Average
2762,30 Shoulders EZ-Bar Front Raise,,Strength,Shoulders,E-Z Curl Bar,Intermediate,,
2763,Side Wrist Pull,,Stretching,Shoulders,None,Beginner,8.4,Average
2764,Elbow Circles,,Stretching,Shoulders,None,Beginner,5.3,Average
2765,Kneeling Arm Drill,,Plyometrics,Shoulders,None,Beginner,4.0,Average
2766,Bent-over shoulder rotation,"The bent-over shoulder rotation is an upper-body exercise that helps strengthen the muscles around the rotator cuff for a stable shoulder joint. It is usually performed as part of a dynamic warm-up for the shoulders. It can be performed with body weight, light dumbbells or weight plates, or bands.",Strength,Shoulders,Exercise Ball,Intermediate,,
2767,Band overhead triceps press,"The band overhead triceps press is a dynamic arm exercise utilizing a looped exercise band. It could also be performed with an exercise band with handles. It targets the triceps muscles and can be performed for time or reps, either in traditional muscle-building rep ranges such as 12-15 reps per set, or higher rep ranges such as 30, 50, or more.",Strength,Triceps,Bands,Intermediate,0.0,
2768,Band overhead triceps extension,"The band overhead triceps extension is a single-joint exercise focused on the triceps that uses the dynamic resistance of the band. The overhead position of the arms targets the long head of the triceps. Many lifters save this move for last in their triceps workout, performing it for moderate to high reps, such as 8-12 reps or more per set.",Strength,Triceps,Bands,Intermediate,,
2769,Band straight-arm pull-down,"The band straight-arm pull-down is a non-gym or at home variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, such as 8-15 reps or more.",Strength,Triceps,Bands,Intermediate,,
2770,Band skullcrusher,The band skullcrusher is a variation of the popular bench exercise targeting the triceps muscles. It is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,Strength,Triceps,Bands,Intermediate,,
2771,Single-arm band kick-back,"The single-arm band kick-back is an isolation exercise that targets the triceps. This is a common burnout move performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",Strength,Triceps,Bands,Intermediate,,
2772,Incline EZ-bar skullcrusher,The incline EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,Strength,Triceps,Barbell,Intermediate,8.9,Average
2773,Decline Close-Grip Bench To Skull Crusher,,Strength,Triceps,Barbell,Beginner,8.9,Average
2774,Bench Press - Powerlifting,,Powerlifting,Triceps,Barbell,Intermediate,8.7,Average
2775,Behind-the-head skullcrusher,"The behind-the-head skullcrusher is a variation on a triceps exercise that has been a staple of bodybuilders for decades. In this version, instead of the bar coming down lightly to the forehead, the bar tracks over the top of the head without touching it. Skullcrushers are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout. If a straight bar is uncomfortable for your wrists or elbows, try using an angled EZ-bar.",Strength,Triceps,Barbell,Intermediate,8.7,Average
2776,Standing barbell overhead triceps extension,"The standing barbell overhead triceps extension is an isolation movement targeting the triceps. The overhead position targets the long head of the triceps in particular. This movement is generally performed for moderate to high reps as part of the arms-focused portion of a workout. If holding a straight bar bothers the wrists or elbows, it can alternately be performed with an EZ-bar or neutral-grip bar.",Strength,Triceps,Barbell,Intermediate,8.6,Average
2777,Reverse-grip bench press,"The reverse-grip bench press is a popular barbell exercise targeting the chest, triceps, and forearms. The main difference between this exercise and the standard bench press is that the grip is underhand, not overhand. This helps target both the upper chest and the triceps. This lift can feel awkward at first, so go light and don't be afraid to use a spotter.",Strength,Triceps,Barbell,Intermediate,8.3,Average
2778,Bench Press with Chains,,Powerlifting,Triceps,Barbell,Beginner,8.3,Average
2779,Floor Press,,Powerlifting,Triceps,Barbell,Beginner,8.3,Average
2780,One Arm Floor Press,,Strength,Triceps,Barbell,Beginner,7.3,Average
2781,Pin Presses,,Powerlifting,Triceps,Barbell,Beginner,7.0,Average
2782,JM Press With Bands,,Strength,Triceps,Barbell,Beginner,0.0,
2783,JM Press,,Strength,Triceps,Barbell,Beginner,0.0,
2784,Floor Press with Chains,,Powerlifting,Triceps,Barbell,Beginner,0.0,Average
2785,Reverse Band Bench Press,,Powerlifting,Triceps,Barbell,Beginner,0.0,Average
2786,Decline Barbell Triceps Extension - Gethin Variation,The decline EZ-bar skullcrusher is an upper body isolation exercise targeting the triceps.,Strength,Triceps,Barbell,Intermediate,,
2787,AM Skullcrusher,"The EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The EZ-bar is used more often than a straight bar. As for the name, that’s worst-case scenario. The bar should actually come down behind the head. It is usually performed for moderate to high reps as part of an upper body or arms-focused workout. No need to chase a 1RM on this move!",Strength,Triceps,Barbell,Intermediate,,
2788,30 Arms Close-Grip Bench Press,,Strength,Triceps,Barbell,Intermediate,,
2789,30 Arms Barbell Skullcrusher,,Strength,Triceps,Barbell,Intermediate,,
2790,FYR2 Sprawl Over Kettlebell,,Strength,Triceps,Kettlebells,Intermediate,,
