,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2549,Dumbbell Raise,,Strength,Shoulders,Dumbbell,Beginner,8.4,Average
2550,Seated Side Lateral Raise,"The seated dumbbell lateral raiseis an iconic exercise for developing the shoulders. If you’ve ever worked out with weights, chances are you’ve done this move at some point. Proper execution is paramount to avoid injury.",Strength,Shoulders,Dumbbell,Intermediate,8.3,Average
2551,Dumbbell Lying Rear Lateral Raise,"The incline dumbbell reverse fly is an upper-body exercise targeting the posterior or rear deltoids, as well as the postural muscles of the upper back. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",Strength,Shoulders,Dumbbell,Intermediate,8.3,Average
2552,Head-on-bench dumbbell rear delt raise,"The head-on-bench dumbbell rear delt raise is an exercise targeting the posterior shoulder muscles, or rear deltoids. This variation of the bent-over rear delt raise often helps to better isolate this area of the shoulder. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",Strength,Shoulders,Dumbbell,Intermediate,8.2,Average
2553,Cuban press,"The Cuban press is an exercise that targets the muscles of the shoulders, rotator cuff, and upper back. It combines a shoulder external rotation with a dumbbell press, training multiple muscles and motions in a single sequence. It can be performed standing, or as a more difficult variation face-down on an incline bench. It is usually performed with relatively light weight as part of a dynamic warm-up for upper-body lifting.",Strength,Shoulders,Dumbbell,Intermediate,8.0,Average
2554,Reverse Flyes With External Rotation,,Strength,Shoulders,Dumbbell,Beginner,8.0,Average
2555,Single-arm side lying rear fly,"The single-arm side lying rear fly is an upper-body exercise that targets the rear deltoid of the shoulder. By performing the movement lying on a bench, it eliminates momentum from the rest of the body. This movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,Dumbbell,Intermediate,7.9,Average
2556,Single-arm dumbbell upright row,"The single-arm dumbbell upright row is a popular movement for building stronger and bigger traps and shoulders. Many lifters combine this move with either their back or shoulder workout, since it involves both body parts. It is generally performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Shoulders,Dumbbell,Intermediate,7.8,Average
2557,Dumbbell Scaption,,Strength,Shoulders,Dumbbell,Beginner,7.8,Average
2558,See-Saw Press (Alternating Side Press),,Strength,Shoulders,Dumbbell,Beginner,7.8,Average
2559,Dumbbell Incline Shoulder Raise,,Strength,Shoulders,Dumbbell,Beginner,7.4,Average
2560,Single-arm half-kneeling shoulder press,"The single-arm half-kneeling shoulder press is a popular exercise to target the deltoid muscles while also developing strength and stability in the core and hips. Balance can be a challenge, which is one reason why this movement is generally trained lighter than standing single-arm shoulder presses. The half-kneeling press can be used as an accessory lift for the shoulder press or bench press, or simply as a technique to make shoulder presses stricter and more athletic.",Strength,Shoulders,Dumbbell,Intermediate,0.0,Average
2561,Dumbbell Clean And Jerk,,Strength,Shoulders,Dumbbell,Beginner,0.0,
2562,Dumbbell shoulder press with body rotation,"The dumbbell shoulder press with body rotation is a twist on the traditional dumbbell shoulder press. Rather than pressing straight overhead, you twist your torso and hips to the side during each rep. It hits the deltoid muscles just like a shoulder press, but adds a challenge to the core, hips, and back muscles. Due to the potential balance challenge of twisting and pressing at the same time, it is commonly performed with light to moderate weights.",Strength,Shoulders,Dumbbell,Intermediate,,
2563,Dumbbell Fix Dumbbell Military Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2564,Dumbbell Fix Standing Dumbbell Arnold Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2565,Dumbbell Fix Dumbbell Single-Arm Snatch,,Strength,Shoulders,Dumbbell,Intermediate,,
2566,Paul Carter Rear-Delt Fly,"The seated rear delt fly is an upper-body exercise that targets the real deltoid of the shoulder. By performing the movement seated, it eliminates momentum from the rest of the body. This movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,Dumbbell,Intermediate,,
2567,FYR Dumbbell Shoulder Press,The standing dumbbell shoulder press is a classic deltoid-builder (especially the front deltoids) that’s ubiquitous in gyms around the world. Performing the move standing up as opposed to seated allows for more weight to be used.,Strength,Shoulders,Dumbbell,Intermediate,,
2568,FYR Single-Arm Dumbbell Press,"The single-arm standing shoulder press builds shoulder muscle but with two major differences from the standard seated dumbbell shoulder press. It’s done one arm at a time, as well as standing, which may allow more weight to be used.",Strength,Shoulders,Dumbbell,Intermediate,,
2569,FYR Dumbbell Tempo L-Raise,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",Strength,Shoulders,Dumbbell,Intermediate,,
2570,Dumbbell seesaw shoulder press,"The dumbbell seesaw shoulder press is an exercise targeting the deltoids and triceps. The difference between this movement and the alternating shoulder press is that both dumbbells keep moving throughout each rep, rather than having one weight be stationary while the other moves. This piston-style pressing increases time under tension and may allow you to complete more total reps than with alternating reps.",Strength,Shoulders,Dumbbell,Intermediate,,
2571,FYR Dumbbell front raise to lateral raise,The dumbbell front raise to lateral raise combines two exercises that build and strengthen the middle deltoids and the anterior deltoids of the shoulders.,Strength,Shoulders,Dumbbell,Intermediate,,
2572,FYR Dumbbell Arnold Press,"Named after the iconic bodybuilder/movie star, the Arnold press adds rotation to a classic shoulder press, hitting all three heads of the deltoids in one motion.",Strength,Shoulders,Dumbbell,Intermediate,,
2573,FYR Dumbbell Military Press to Dumbbell High Pull to V-up,,Strength,Shoulders,Dumbbell,Intermediate,,
2574,FYR Dumbbell Thruster,"The dumbbell thruster, which begins with a squat and ends with an overhead press, works the entire body at once in a single fluid motion. This exercise is often performed with kettlebells, but dumbbells work great, too.",Strength,Shoulders,Dumbbell,Intermediate,,
2575,Dumbbell hang snatch,"The dumbbell hang snatch is an explosive exercise that builds full-body power and targets the muscles of the hips, back, and shoulders. Performing the movement from the hang position, rather than from the ground, emphasizes explosive hip and upper-body power. It can be performed for low reps with a focus on power and speed, or for higher reps to build muscle or as part of a metabolic conditioning circuit.",Strength,Shoulders,Dumbbell,Intermediate,,
2576,Surfer sprawl,"The surfer sprawl is an explosive bodyweight exercise that targets multiple muscle groups across the upper and lower body. It is similar to a burpee, but instead of jumping at the top, you end in a ""surfer position,"" alternating sides with each rep. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout. The surfer position offers a unique way to challenge the body by staying in a low position rather than standing up after the plank.",Strength,Shoulders,Dumbbell,Intermediate,,
