,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2615,Holman Heavy Right Arm Overhead Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2616,Holman Heavy Left Arm Overhead Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2617,Holman Right Arm Heavy Overhead Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2618,Holman Right Diagonal Lunge to Overhead Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2619,Holman Left Arm Heavy Overhead Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2620,Holman Weighted Palms-In Overhead Press,,Strength,Shoulders,Dumbbell,Intermediate,,
2621,Dumbbell racked carry,"The dumbbell racked carry involves carrying dumbbells for time or distance, while holding them close to the shoulders in a front-racked position. Similar to a dumbbell farmer's carry, it can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",Strength,Shoulders,Dumbbell,Intermediate,,
2622,Dumbbell clean and push-press,"The dumbbell clean and push-press is a full-body movement that targets both the lower and upper body. The clean utilizes the muscles of the hips, legs, glutes, back, and biceps, while the push-press utilizes the shoulders and triceps. It differs from the clean and press in that the push-press allows you to use lower-body momentum to power through the most difficult part of the press. It can be trained in low to moderate reps for strength, or for higher reps, such as 8-12 reps per set or more, for muscle building or metabolic conditioning.",Strength,Shoulders,Dumbbell,Intermediate,,
2623,Total Fitness Dumbbell Farmer's Carry,"The dumbbell farmer's walk or carry is an exercise with roots in competitive strongman training, but which is also popular in CrossFit and functional training. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",Strength,Shoulders,Dumbbell,Intermediate,,
2624,Single-arm dumbbell racked carry,"The single-arm dumbbell racked carry involves carrying a single dumbbell for time or distance, while holding it close to the shoulders in a front-racked position. Similar to a dumbbell farmer's carry, it can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",Strength,Shoulders,Dumbbell,Intermediate,,
2625,Jordan Shallow Dumbbell Pull-Over,,Strength,Shoulders,Dumbbell,Intermediate,,
2626,King Maker Dumbbell Lateral Raise,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",Strength,Shoulders,Dumbbell,Intermediate,,
2627,Dumbbell shadow boxing,"Dumbbell shadow boxing is a more advanced version of a popular conditioning exercise. By adding a pair of lightweight dumbbells, you can greatly increase the challenge to both the shoulders and cardiovascular system.",Strength,Shoulders,Dumbbell,Intermediate,,
2628,King Maker Dumbbell Farmer's Carry,"The dumbbell farmer's walk or carry is an exercise with roots in competitive strongman training, but which is also popular in CrossFit and functional training. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",Strength,Shoulders,Dumbbell,Intermediate,,
