,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1049,Butterfly,"The machine chest fly is an exercise targeting the chest. The motion is often compared to bear-hugging a tree trunk. In chest workouts, this exercise often follows compound moves such as the bench press.",Strength,Chest,Machine,Intermediate,8.5,Average
1050,Leverage Chest Press,The machine chest press is an upper body exercise targeting the pectoral muscles.,Strength,Chest,Machine,Beginner,8.5,Average
1051,Decline Smith Press,"The Smith machine decline bench press is a machine-based exercise targeting the chest muscles, particularly the lower pectoral muscles. The Smith machine mimics a barbell but provides more stability. This movement is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest or upper-body workout.",Strength,Chest,Machine,Beginner,8.4,Average
1052,Smith machine bench press,"The Smith machine bench press is a machine-based movement targeting the chest. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest or upper-body focused workout.",Strength,Chest,Machine,Intermediate,8.3,Average
1053,Leverage Decline Chest Press,,Strength,Chest,Machine,Beginner,8.3,Average
1054,Machine chest press,"The machine chest press is a machine-based exercise targeting the chest. It approximates the motion of a bench press but is usually performed facing forward and seated upright. Many machines offer multiple grip options, such as overhand, neutral (palms facing), or underhand. The chest press is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a pre-exhaust or muscle-building upper-body workout.",Strength,Chest,Machine,Intermediate,8.2,Average
1055,Smith Machine Incline Bench Press,"The Smith machine incline bench press is a machine-based movement targeting the chest, particularly the upper chest. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest or upper-body focused workout.",Strength,Chest,Machine,Intermediate,8.0,Average
1056,Smith Machine Close-Grip Bench Press,"The Smith machine close-grip bench press is a machine-based movement targeting the chest and triceps. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest, arms, or upper-body focused workout.",Strength,Chest,Machine,Intermediate,8.0,Average
1057,Smith Machine Decline Press,"The Smith machine decline bench press is a machine-based exercise targeting the chest muscles, particularly the lower pectoral muscles. The Smith machine mimics a barbell but provides more stability. This movement is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest or upper-body workout.",Strength,Chest,Machine,Beginner,7.3,Average
1058,Smith machine bench press throw,The Smith machine bench press throw is an exercise that helps develop pushing power that carries over to the traditional bench press. It involves pushing a relatively light weight (such as 30-50 percent of your 1RM) explosively and actually letting go at the top of the rep. It can work as power or speed-style training in a strength or athleticism-focused workout plan.,Strength,Chest,Machine,Beginner,0.0,
1059,Machine chest fly,"The machine chest fly is a machine-based exercise targeting the chest. It approximates the motion of a dumbbell fly or cable fly, but is usually performed facing forward and seated upright. The motion is often compared to bear-hugging a tree trunk. The chest fly is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a pre-exhaust or muscle-building upper-body workout.",Strength,Chest,Machine,Intermediate,,
1060,Machine bench press,"The machine bench press is a machine-based exercise targeting the chest and upper body. It approximates the motion of a bench press, but uses a selectorized weight-stack or plate-loaded machine. Many such machines also allow you to choose between different grips and grip widths. Machine-based presses are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or chest-focused portion of a workout.",Strength,Chest,Machine,Intermediate,,
1061,Machine Seated Chest Press - Gethin Variation,The machine chest press is an upper body exercise targeting the pectoral muscles.,Strength,Chest,Machine,Intermediate,,
1062,Smith machine weighted push-up,"The Smith machine weighted push-up is a pushing movement performed with a plate resting on the back or shoulders. It is performed most safely with a foot or so of space at the bottom to minimize the risk of getting ""pinned"" under the bar. It targets all the same muscles as a push-up, including the chest, triceps, and shoulders.",Strength,Chest,Machine,Intermediate,,
1063,Smith machine incline bench press-,"The Smith machine incline bench press is a machine-based movement targeting the chest, particularly the upper chest. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest or upper-body focused workout.",Strength,Chest,Machine,Intermediate,,
1064,Smith machine decline bench press,"The Smith machine decline bench press is a machine-based exercise targeting the chest muscles, particularly the lower pectoral muscles. The Smith machine mimics a barbell but provides more stability. This movement is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest or upper-body workout.",Strength,Chest,Machine,Intermediate,,
1065,AM Pec Dec,"The pec deck is a machine-based exercise targeting the chest. It approximates the motion of a dumbbell fly or cable fly, but is usually performed facing forward and seated upright. The motion is often compared to bear-hugging a tree trunk. The chest fly is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a pre-exhaust or muscle-building upper-body workout.",Strength,Chest,Machine,Intermediate,,
1066,30 Chest Machine Flat Chest Press,,Strength,Chest,Machine,Intermediate,,
1067,Smith machine push-up,"The Smith machine push-up is an upper-body exercise targeting the chest, shoulders, and triceps. It is similar in form to bodyweight push-ups, but with the hands on the bar of the Smith machine. This allows you to vary the height to increase or decrease difficulty, or to perform a mechanical dropset by raising the bar after hitting failure at a certain height.",Strength,Chest,Machine,Intermediate,,
1068,30 Chest Smith Machine Incline Chest Press,,Strength,Chest,Machine,Intermediate,,
1069,30 Chest Smith Machine Chest Press,,Strength,Chest,Machine,Intermediate,,
1070,30 Chest Machine Incline Chest Press,,Strength,Chest,Machine,Intermediate,,
1071,30 Chest Machine Fly,,Strength,Chest,Machine,Intermediate,,
1072,30 Chest 30-Degree Incline Smith Machine Press,,Strength,Chest,Machine,Intermediate,,
1073,Low-cable cross-over,"The low-cable cross-over is an isolation movement that uses a cable stack to target the upper portion of the pectoral muscles. It is common in upper-body and chest-focused muscle-building workouts, often in combination with presses or flyes from other angles to target all portions of the chest.",Strength,Chest,Cable,Intermediate,9.1,Average
