,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1322,Single-arm kettlebell swing,"The single-arm kettlebell swing is a popular exercise emphasizing the muscles of the hamstrings, glutes, and back. Because you are only swinging with one arm at a time, it is also uniquely challenging to the grip and core muscles. It is often used to train explosive power, for aerobic or cardiovascular conditioning, or in circuit training.",Strength,Hamstrings,Kettlebells,Intermediate,7.4,Average
1323,Kettlebell Dead Clean,,Strength,Hamstrings,Kettlebells,Beginner,5.3,Average
1324,Alternating Hang Clean,,Strength,Hamstrings,Kettlebells,Beginner,4.9,Average
1325,One-Arm Open Palm Kettlebell Clean,,Strength,Hamstrings,Kettlebells,Beginner,0.0,
1326,Open Palm Kettlebell Clean,,Strength,Hamstrings,Kettlebells,Beginner,0.0,
1327,Kettlebell Hang Clean,,Strength,Hamstrings,Kettlebells,Beginner,0.0,
1328,Double Kettlebell Alternating Hang Clean,,Strength,Hamstrings,Kettlebells,Beginner,0.0,
1329,Romanian Deadlift With Dumbbells,"The dumbbell stiff-legged deadlift targets the hamstrings, glutes, low and upper back, as well as the core. The purpose of the stiff-legged, as opposed to Romanian deadlift with slightly bent knees, is to engage the hamstrings and low back to an even greater degree.",Strength,Hamstrings,Dumbbell,Beginner,9.4,Average
1330,Stiff-Legged Dumbbell Deadlift,"The dumbbell stiff-legged deadlift targets the hamstrings, glutes, low and upper back, as well as the core. The purpose of the stiff-legged, as opposed to Romanian deadlift with slightly bent knees, is to engage the hamstrings and low back to an even greater degree.",Strength,Hamstrings,Dumbbell,Intermediate,8.8,Average
1331,Vertical Swing,,Plyometrics,Hamstrings,Dumbbell,Beginner,7.5,Average
1332,Dumbbell Fix Dumbbell Swing,,Strength,Hamstrings,Dumbbell,Intermediate,,
1333,Dumbbell Lying Hamstring Curl,,Strength,Hamstrings,Dumbbell,Intermediate,,
1334,30 Legs Dumbbell Stiff-Legged Deadlift,,Strength,Hamstrings,Dumbbell,Intermediate,,
1335,Box jump,"The box jump is an explosive exercise that strengthens the muscles of the lower body, including the quads, glutes, calves, and hamstrings. They also develop power in the lower body while revving the heart rate. Box jumps can be performed for low reps to focus on strength and power, or for higher reps for metabolic conditioning. Most coaches recommend stepping down rather than jumping down between reps.",Plyometrics,Hamstrings,Other,Beginner,8.6,Average
1336,Box Jump (Multiple Response),"The box jump is a plyometric exercise that strengthens the muscles of the lower body, including the quads, glutes, calves and hamstrings. They also develop power in the lower-body while revving the heart rate.",Plyometrics,Hamstrings,Other,Intermediate,8.1,Average
1337,Sled push-,"The sled push is a conditioning exercise that targets the cardiovascular system and the muscles of the lower body. It involves pushing a sled along turf or another flat surface either for time or distance. Depending on your type of equipment, you may be pushing handles or straps in front of the sled. It can be used as part of a dynamic warm-up or for power training, as a finisher, or as part of a conditioning workout or circuit.",Cardio,Hamstrings,Other,Beginner,7.4,Average
1338,Lying Hamstring,,Stretching,Hamstrings,Other,Beginner,6.3,Average
1339,Chair Leg Extended Stretch,,Stretching,Hamstrings,Other,Beginner,2.4,Average
1340,Suspended Leg Curl,,Strength,Hamstrings,Other,Beginner,0.0,Average
1341,Box Skip,,Plyometrics,Hamstrings,Other,Beginner,0.0,Average
1342,Power Stairs,,Strongman,Hamstrings,Other,Beginner,0.0,Average
1343,Seated Hamstring and Calf Stretch,,Stretching,Hamstrings,Other,Beginner,0.0,
1344,Hamstring slide,"The hamstring slide is a bodyweight exercise targeting the hamstrings. Lying supine on a smooth surface, bend your knees to pull both heels toward you. The sliding action requires a pad, cloth, or furniture sliders under the heels. These are considered more difficult than exercise ball hamstring curls and are a great primer movement before heavy squats or deadlifts, or as an accessory movement later in a lower-body workout.",Strength,Hamstrings,Other,Beginner,0.0,
1345,Seated Band Hamstring Curl,,Strength,Hamstrings,Other,Intermediate,0.0,
1346,Lying cable leg curl,"The lying cable leg curl is a classic machine exercise for building greater muscle size and strength in the hamstrings. It's easy to learn, easy to master, and poses little in the way of injury risk. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of lower-body training.",Strength,Hamstrings,Cable,Intermediate,,
1347,Standing cable leg curl,"The standing cable leg curl is an isolation exercise for the hamstrings. It is often used as a variation of leg curl machines and for working each side independently. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of lower-body training.",Strength,Hamstrings,Cable,Intermediate,,
1348,Lying Leg Curls,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Hamstrings,Machine,Beginner,8.9,Average
1349,Glute Ham Raise,The glute ham raise is an exercise targeting the glutes and hamstrings on a GHD.,Powerlifting,Hamstrings,Machine,Intermediate,8.4,Average
1350,Reverse Hyperextension,,Strength,Hamstrings,Machine,Beginner,8.0,Average
1351,Seated Leg Curl,"The leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It comes in seated and lying varieties, but the seated leg curl machine is more common in commercial gyms. Leg curl variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Hamstrings,Machine,Intermediate,7.9,Average
1352,Standing Leg Curl,,Strength,Hamstrings,Machine,Beginner,7.4,Average
1353,Smith machine stiff-legged deadlift,"The Smith machine stiff-legged deadlift is a machine-based exercise targeting the muscles of the hamstrings, glutes, and upper back. The Smith machine mimics a barbell but provides more stability. This movement can be programmed like a traditional stiff-legged or Romanian deadlift, in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a full-body or lower-body workout.",Strength,Hamstrings,Machine,Beginner,7.0,Average
1354,Lying Leg Curl - Gethin Variation,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Hamstrings,Machine,Intermediate,,
1355,Paul Carter Leg Extension,The leg extension is an isolation exercise for the quads.,Strength,Hamstrings,Machine,Intermediate,,
1356,Lying leg curl,"The lying leg curl is a popular machine-based exercise for the legs, particularly the hamstrings. It is similar to the seated leg curl, but the open hip angle in the lying leg curl may incorporate more glute and calf activation. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a leg pre-exhaust or as a muscle-building movement for lower-body training.",Strength,Hamstrings,Machine,Intermediate,,
